Location,Site,Nest,Species,Exp_Year,Attempt_Number,Clutch_Initiation_Date,CI_Last_Checked,Clutch_Completion_Date,CC_Last_Checked,Clutch_Size,Egg_Loss_Number,Egg_Loss_Reason,Egg_Loss_Date,Incubation_Failure,Incubation_Failure_Date,Eggs_Swapped,Hatch_Date,HD_Last_Checked,Brood_Size_Hatching,Day6_Brood_Mass,Brood_Size_Day6,Chick_Loss_Incident_1_Date,Chick_Loss_Incident_1_#lost,Chick_Loss_Incident_1_Reason,Chick_Loss_Incident_2_Date,Chick_Loss_Incident_2_#lost,Chick_Loss_Incident_2_Reason,Chick_Loss_Incident_3_Date,Chick_Loss_Incident_3_#lost,Chick_Loss_Incident_3_Reason,Chick_Loss_Incident_4_Date,Chick_Loss_Incident_4_#lost,Chick_Loss_Incident_4_Reason,Chick_Abandon_F,Chick_Abandon_M,Nest_Fate_Date,Nest_Fate,Nest_Fate_Last_Check,#fledged,Nest_Experiment,Nest_Treatment,Female_ID,Male_ID,Fecal_Sample_nb,Notes
Tennessee,Dam,2,TRES,2018,1,25-Apr-18,2d ago,30-Apr-18,2d ago,6,,,,No,,,13-May-18,1d ago,6,87.5,6,,,,,,,,,,,,,,,03-Jun-18,Fledged,8d ago,6,Stressor,Control,278171800,263163631,,
Tennessee,Dam,2,TRES,2018,2,08-Jun-18,2d ago,10-Jun-18,2d ago,3,,,,No,,,23-Jun-18,7+d ago,3,,,,,,,,,,,,,,,,,20-Jul-18,Fledged,15d+ ago,3,,,278171800,,,
Tennessee,Dam,4,TRES,2018,1,06-Jun-18,2d ago,09-Jun-18,2d ago,4,,,,No,,,22-Jun-18,7+d ago,3,,,,,,,,,,,,,,,,,16-Jul-18,Fledged,15d+ ago,3,,,272125474,,,
Tennessee,Dam,7,TRES,2018,1,29-Apr-18,2d ago,04-May-18,2d ago,6,,,,No,,,17-May-18,1d ago,6,76.25,6,,,,,,,,,,,,,,,10-Jun-18,Fledged,11d ago,6,Stressor,Low_Tape,278171609,272125345,,
Tennessee,Dam,8,TRES,2018,1,27-Apr-18,2d ago,01-May-18,2d ago,5,,,,No,,,14-May-18,1d ago,4,,,16-May-18,4,Predation,,,,,,,,,,,,16-Jun-18,Died,,0,Stressor,Low_Tape,278171702,,,
Tennessee,Dam,9,TRES,2018,1,26-Apr-18,2d ago,,,,,,,Yes,30-Apr-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female found dead in nest 4/30, nest cleared; killed by house sparrows"
Tennessee,Dam,16,TRES,2018,1,21-Apr-18,2d ago,27-Apr-18,2d ago,7,,,,No,,,10-May-18,1d ago,6,73.5,6,22-May-18,1,Found_Dead,24-May-18,1,Found_Dead,,,,,,,,,02-Jun-18,Fledged,9d ago,4,Stressor,Predator,263163778,278171617,,Female found dead in nest 05.18.18
Tennessee,Dam,16,TRES,2018,2,02-Jun-18,2d ago,05-Jun-18,2d ago,4,,,,,,,19-Jun-18,1d ago,3,,,,,,,,,,,,,,,,,,,,,,,272154392,,,David Aborn banded SY female
Tennessee,Dam,17,TRES,2018,1,02-May-18,2d ago,06-May-18,2d ago,5,,,,No,,,19-May-18,1d ago,5,67,5,,,,,,,,,,,,,,,12-Jun-18,Fledged,11d ago,5,Stressor,Control,278171801,272125347,,
Tennessee,Dam,18,TRES,2018,1,19-Apr-18,2d ago,25-Apr-18,2d ago,7,,,,No,,,08-May-18,1d ago,6,71,6,,,,,,,,,,,,,,,01-Jun-18,Fledged,9d ago,6,Stressor,Control,263147872,278171807,,"Male 2781-71807 also captured in D19 (on 5/27), no other male captured at either nest"
Tennessee,Dam,18,TRES,2018,2,07-Jun-18,2d ago,10-Jun-18,2d ago,4,,,,No,,,23-Jun-18,7+d ago,2,,,,,,,,,,,,,,,,,20-Jul-18,Fledged,15d+ ago,2,,,263163673,,,
Tennessee,Dam,19,TRES,2018,1,12-Apr-18,2d ago,17-Apr-18,2d ago,6,,,,Yes,24-Apr-18,,,,,,,,,,,,,,,,,,,,,,Abandon,,0,Stressor,Predator,252157494,,,"eggs buried in nest 4/24

Female found dead in D9 which had House Sparrow nest"
Tennessee,Dam,19,TRES,2018,2,02-May-18,2d ago,08-May-18,2d ago,7,,,,No,,,22-May-18,1d ago,6,69.75,6,02-Jun-18,1,Found_Dead,,,,,,,,,,,,14-Jun-18,Fledged,9d ago,5,Stressor,Predator,263163608,278171807,,Male 2781-71807 was also captured at D18 on 5/15; no other male captured at either nest
Tennessee,Dam,20,TRES,2018,1,13-Apr-18,2d ago,18-Apr-18,2d ago,6,6,Missing,03-May-18,Yes,03-May-18,,,,,,,,,,,,,,,,,,,,,,Abandon,,0,Stressor,Low_Tape,263118665,,,
Tennessee,Dam,20,TRES,2018,2,11-May-18,2d ago,16-May-18,2d ago,6,,,,No,,,28-May-18,2d ago,6,,,,,,,,,,,,,,,,,24-Jun-18,Fledged,12d ago,6,Stressor,Control,263118665,,,"Same female as 1st attempt

No d6 or banding b/c didn’t want to stress female and abandon again"
Tennessee,Dam,22,TRES,2018,1,23-Apr-18,2d ago,29-Apr-18,2d ago,7,,,,No,,,12-May-18,1d ago,7,87.5,7,24-May-18,2,Found_Dead,26-May-18,1,Found_Dead,,,,,,,,,03-Jun-18,Fledged,8d ago,4,Stressor,Predator,272125401,278171625,,
Wyoming,Corral,1,TRES,2018,1,08-Jun-18,2d ago,12-Jun-18,2d ago,5,,,,No,,No,29-Jun-18,1d ago,5,29.25,3,08-Jul-18,2,Found_Dead,,,,,,,,,,,,22-Jul-18,Fledged,7d ago,3,Stressor,Control,278171843,,,
Wyoming,Corral,2S,TRES,2018,1,10-Jun-18,2d ago,14-Jun-18,2d ago,5,5,Collected,24-Jun-18,Yes,16-Jun-18,,,,,,,,,,,,,,,,,,,,,24-Jun-18,Abandon,2d ago,0,,,,,,
Wyoming,Corral,4N,TRES,2018,1,22-Jun-18,2d ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stressor,,,,,
Wyoming,Corral,4S,TRES,2018,1,17-Jun-18,2d ago,24-Jun-18,2d ago,5,,,,No,,No,11-Jul-18,1d ago,5,,,16-Jul-18,5,Predation,,,,,,,,,,,,16-Jul-18,Predated,2d ago,0,Stressor,Control,278172052,,,
Wyoming,Corral,5N,TRES,2018,1,30-Jun-18,2d ago,04-Jul-18,2d ago,5,,,,No,,,17-Jul-18,1d ago,4,,,,,,,,,,,,,,,,,,,,,,,278171836,,,4 even-sized healthy looking nestlings on day 14 (7/31)
Wyoming,Corral,6N,TRES,2018,1,03-Jun-18,7+d ago,08-Jun-18,3d ago,6,,,,Yes,20-Jun-18,No,,,,,,,,,,,,,,,,,,,,02-Jul-18,Abandon,2d ago,0,Stressor,Control,278171836,,,
Wyoming,Corral,6N,TRES,2018,2,04-Jul-18,2d ago,08-Jul-18,2d ago,5,,,,No,,,22-Jul-18,1d ago,4,,,,,,,,,,,,,,,,,,,,,,,278171795,,,4 even-sized healthy looking nestlings on day 9 (7/31)
Wyoming,Corral,8S,TRES,2018,1,09-Jun-18,2d ago,14-Jun-18,2d ago,5,,,,Yes,24-Jun-18,No,,,,,,,,,,,,,,,,,,,,08-Jul-18,Abandon,2d ago,0,Stressor,Predator,278171795,,,
Wyoming,Corral,Creek,TRES,2018,1,06-Jun-18,2d ago,10-Jun-18,2d ago,5,,,,Yes,18-Jun-18,No,,,,,,,,,,,,,,,,,,,,20-Jun-18,Abandon,2d ago,0,Stressor,Low_Tape,192161648,,,
Wyoming,Corral,PoleS,TRES,2018,1,03-Jun-18,2d ago,08-Jun-18,2d ago,6,,,,Yes,20-Jun-18,No,,,,,,,,,,,,,,,,,,,,30-Jun-18,Abandon,2d ago,0,Stressor,Predator,278171835,,,
Wyoming,Corral,PoleS,TRES,2018,2,01-Jul-18,2d ago,07-Jul-18,2d ago,6,,,,No,,,21-Jul-18,1d ago,5,,,,,,,,,,,,,,,,,,,,,,,278171835,,,5 even-sized nestlings but seemed unusually hungry on day 10 (7/31)
Wyoming,Corral,CreekW,TRES,2018,1,17-Jun-18,3d ago,,2d ago,3,,,,Yes,20-Jun-18,,,,,,,,,,,,,,,,,,,,,08-Jul-18,Abandon,2d ago,0,Stressor,,,,,Nest was removed then put back up. No clutch completion date
Tennessee,Kordsa,1,TRES,2018,1,12-May-18,2d ago,17-May-18,2d ago,5,,,,Yes,24-May-18,,,,,,,,,,,,,,,,,,,,,,Abandon,,0,Stressor,Low_Tape,272125484,,,
Tennessee,Kordsa,2,TRES,2018,1,01-May-18,2d ago,06-May-18,2d ago,6,1,Human_Broken,18-May-18,Yes,20-May-18,,,,,,,,,,,,,,,,,,,,,,Abandon,,0,Stressor,Low_Tape,278171905,,,
Tennessee,Kordsa,4,TRES,2018,1,17-Apr-18,2d ago,23-Apr-18,2d ago,6,,,,No,,,07-May-18,1d ago,6,74.5,6,,,,,,,,,,,,,,,31-May-18,Fledged,9d ago,6,Stressor,Low_Tape,278171802,278171906,,
Tennessee,Kordsa,4,TRES,2018,2,08-Jun-18,2d ago,11-Jun-18,2d ago,4,,,,No,,,24-Jun-18,7+d ago,3,,,,,,,,,,,,,,,,,11-Jul-18,Fledged,15d+ ago,3,,,,,,Female unbanded
Tennessee,Kordsa,5,TRES,2018,1,21-Apr-18,2d ago,26-Apr-18,2d ago,6,,,,No,,,10-May-18,1d ago,5,61,5,02-Jun-18,1,Found_Dead,,,,,,,,,,,,02-Jun-18,Fledged,8d ago,4,Stressor,Control,278171603,,,"Male not captured

2nd female was captured in nest box on thrid capture day band number 2781-71619"
Tennessee,Kordsa,7,TRES,2018,1,15-Apr-18,2d ago,21-Apr-18,2d ago,7,,,,No,,,05-May-18,1d ago,5,64.88,5,,,,,,,,,,,,,,,29-May-18,Fledged,8d ago,5,Stressor,Predator,272125428,278171700,,
Tennessee,Kordsa,7,TRES,2018,2,05-Jun-18,2d ago,09-Jun-18,2d ago,5,,,,No,,,22-Jun-18,7+d ago,4,,,,,,,,,,,,,,,,,11-Jul-18,Fledged,15d+ ago,4,,,278125428,,,
Tennessee,Kordsa,8,TRES,2018,1,11-Apr-18,2d ago,17-Apr-18,2d ago,7,,,,Yes,24-Apr-18,,,,,,,,,,,,,,,,,,,,,,Abandon,,0,Stressor,Control,263163777,,,eggs buried in nest 4/24
Tennessee,Kordsa,8,TRES,2018,2,01-May-18,2d ago,05-May-18,2d ago,5,,,,No,,,19-May-18,1d ago,4,51.25,4,,,,,,,,,,,,,,,12-Jun-18,Fledged,11d ago,4,Stressor,Control,278171610,278171919,,
Tennessee,Kordsa,9,TRES,2018,1,01-May-18,2d ago,05-May-18,2d ago,5,,,,No,,,18-May-18,1d ago,4,50.5,4,,,,,,,,,,,,,,,11-Jun-18,Fledged,10d ago,4,Stressor,Predator,278171699,278171821,,
Tennessee,Kordsa,10,TRES,2018,1,03-May-18,2d ago,08-May-18,2d ago,6,,,,No,,,21-May-18,1d ago,4,44,4,,,,,,,,,,,,,,,14-Jun-18,Fledged,11d ago,4,Stressor,Control,263163618,278171709,,
Tennessee,Marina,1,TRES,2018,1,25-Apr-18,2d ago,30-Apr-18,2d ago,6,,,,No,,,14-May-18,1d ago,5,73,5,,,,,,,,,,,,,,,07-Jun-18,Fledged,12d ago,5,Stressor,Low_Tape,259135679,,,
Tennessee,Marina,2,TRES,2018,1,30-Apr-18,2d ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Marina,3,TRES,2018,1,28-Apr-18,2d ago,02-May-18,2d ago,5,3,Missing,16-May-18,No,,,15-May-18,1d ago,1,,,16-May-18,1,Missing,,,,,,,,,,,,16-Jun-18,Died,,0,Stressor,Predator,278171607,,,No Male captured or third capture for Female
Tennessee,Marina,4,TRES,2018,1,20-Apr-18,2d ago,25-Apr-18,2d ago,6,,,,No,,,09-May-18,1d ago,5,63,5,,,,,,,,,,,,,,,02-Jun-18,Fledged,11d ago,5,Stressor,Control,263147724,278171798,,
Tennessee,Marina,4,TRES,2018,2,08-Jun-18,2d ago,12-Jun-18,2d ago,5,,,,No,,,24-Jun-18,7+d ago,1,,,,,,,,,,,,,,,,,20-Jul-18,Fledged,15d+ ago,1,,,263147724,,,
Tennessee,Marina,7,TRES,2018,1,04-May-18,2d ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,Marina,9,TRES,2018,1,17-May-18,2d ago,23-May-18,2d ago,6,,,,No,,,06-Jun-18,1d ago,5,,,11-Jun-18,5,Predation,,,,,,,,,,,,11-Jun-18,Died,,0,Stressor,Low_Tape,278172015,,,
Ithaca,Unit_1,12,TRES,2018,1,18-May-18,2d ago,23-May-18,2d ago,6,,,,,,No,07-Jun-18,1d ago,6,71,6,21-Jun-18,2,Found_Dead,21-Jun-18,3,Found_Dead,01-Jul-18,,,,,,,,01-Jul-18,Fledged,9d ago,1,,,272107794,272107345,,"3 dead in nest 156181146, 81149, 81147"
Ithaca,Unit_1,17,TRES,2018,1,18-May-18,2d ago,23-May-18,2d ago,5,,,,,,Yes,03-Jun-18,1d ago,5,50,5,15-Jun-18,1,Found_Dead,17-Jun-18,4,Found_Dead,,,,,,,,,17-Jun-18,Died,2d ago,0,,,272107153,156181128,,
Ithaca,Unit_1,32,TRES,2018,1,12-May-18,2d ago,16-May-18,2d ago,5,,,,,,Yes,30-May-18,1d ago,5,44,5,,,Found_Dead,23-Jun-18,1,,,,,,,,,,23-Jun-18,Fledged,9d ago,4,,,272107802,88004790,,272106827 found dead in box
Ithaca,Unit_1,48,TRES,2018,1,26-May-18,2d ago,30-May-18,2d ago,5,,,,,,No,14-Jun-18,1d ago,5,48,4,21-Jun-18,1,Found_Dead,,,,,,,,,,,,08-Jul-18,Fledged,9d ago,3,,,272107814,272106628,,
Ithaca,Unit_1,62,TRES,2018,1,18-May-18,2d ago,21-May-18,2d ago,1,,,,,,No,08-Jun-18,1d ago,1,,,11-Jun-18,1,Found_Dead,,,,,,,,,,,,11-Jun-18,Died,2d ago,0,,,272106819,,,Social male unknown
Ithaca,Unit_1,69,TRES,2018,1,14-May-18,2d ago,18-May-18,2d ago,5,,,,Yes,29-May-18,Yes,,,,,,,,,,,,,,,,,,,,29-May-18,Died,2d ago,0,,,272107808,185146899,,"Male died in box during incubating, found dead in box on 28 May, 4 days after capture, not clear when he died. Eggs cold on 5/29 abandoned."
Ithaca,Unit_1,75,TRES,2018,1,18-May-18,2d ago,23-May-18,2d ago,6,,,,,,Yes,06-Jun-18,1d ago,6,64,6,30-Jun-18,1,Found_Dead,,,,,,,,,,,,30-Jun-18,Fledged,9d ago,4,,,272107699,272107825,,1 dead: 272106961
Ithaca,Unit_1,77,TRES,2018,1,14-May-18,2d ago,18-May-18,2d ago,5,5,Other,31-May-18,,,Yes,,,,,,,,,,,,,,,,,,,,31-May-18,Died,1d ago,0,,,262125490,,,"-3 eggs missing on 5/28, 2 eggs predated on 5/31
Unknown social male"
Ithaca,Unit_1,81,TRES,2018,1,13-May-18,2d ago,17-May-18,2d ago,5,,,,,,Yes,01-Jun-18,1d ago,5,45,5,11-Jun-18,1,Found_Dead,,,,,,,,,,,,26-Jun-18,Fledged,1d ago,4,,,232146953,262125966,,"1 still in nest on 6/25, on 6/26 all fledged except for one dead in box: 272107297"
Ithaca,Unit_1,83,TRES,2018,1,26-May-18,2d ago,,,1,,,,,,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,,,,"Clutch never completed, nest abandoned after first egg layed"
Ithaca,Unit_1,85,TRES,2018,1,16-May-18,2d ago,20-May-18,2d ago,5,1,Missing,05-Jun-18,,,Yes,04-Jun-18,1d ago,4,50,4,28-Jun-18,2,Found_Dead,,,,,,,,,,,,28-Jun-18,Fledged,9d ago,2,,,272106711,272107529,,6/28 two dead chicks (272107831 & 272107833) plus dead transmitter nestling from different box: 272107341
Ithaca,Unit_1,91,TRES,2018,1,13-May-18,2d ago,18-May-18,2d ago,5,,,,,,Yes,01-Jun-18,1d ago,5,46,5,10-Jul-18,1,Found_Dead,,,,,,,,,,,,25-Jun-18,Fledged,9d ago,4,,,272107809,272107634,,1 dead nestling (2721-07271) found on July 10th trampled in box - was likely just not noticed on regular fledge check.
Ithaca,Unit_1,92,TRES,2018,1,06-Jun-18,2d ago,09-Jun-18,2d ago,4,,,,,,No,23-Jun-18,1d ago,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
Ithaca,Unit_1,104,TRES,2018,1,18-May-18,2d ago,23-May-18,2d ago,4,3,Other,15-Jun-18,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,Died,,0,,,272107790,,,"Not clear when abandoned
-1 egg broken on 6/7, 1 egg broken on 6/9, 1 egg missing on 6/17
Unknown social male"
Ithaca,Unit_1,121,TRES,2018,1,14-May-18,2d ago,19-May-18,2d ago,6,,,,,,Yes,02-Jun-18,1d ago,6,12.7,3,07-Jun-18,2,Unknown,09-Jun-18,1,Unknown,13-Jun-18,1,Found_Dead,,,,,,01-Jul-18,Fledged,1d ago,2,,,272107750,,,Unknown social male
Ithaca,Unit_1,123,TRES,2018,1,20-May-18,2d ago,25-May-18,2d ago,5,1,Missing,05-Jun-18,,,,09-Jun-18,1d ago,5,42,4,15-Jun-18,1,Unknown,,,,,,,,,,,,18-Jun-18,Died,2d ago,0,,,272106696,,,"Seem female abandoned after 3rd capture
Unknown social male"
Ithaca,Unit_1,301,TRES,2018,1,13-May-18,7+d ago,12-May-18,2d ago,6,2,Missing,08-Jun-18,,,,30-May-18,3d ago,4,,4,,,,,,,,,,,,,,,,Fledged,,4,,,,,,"Fledge check date unknown, not listed."
Ithaca,Unit_1,302,TRES,2018,1,11-May-18,6d ago,16-May-18,3d ago,6,,,,,,No,30-May-18,1d ago,6,,6,,,,,,,,,,,,,,,20-Jun-18,Fledged,10d ago,6,,,232146935,,,Male parent unknown.
Ithaca,Unit_1,303,TRES,2018,1,15-May-18,2d ago,19-May-18,2d ago,5,,,,Yes,03-Jun-18,No,,,,,,,,,,,,,,,,,,,,03-Jun-18,Died,1d ago,0,,,272107324,,,"- eggs cold on 6/3 and 6/4 (incubation  failure date)
- eggs collected on 6/9
- unknown social dad"
Ithaca,Unit_1,304,TRES,2018,1,09-May-18,2d ago,14-May-18,3d ago,6,6,Collected,,,,No,,,,,,,,,,,,,,,,,,,,23-May-18,Collected,4d ago,0,,,240150241,,,"- Brain bird female collected; eggs collected between the 23rd and the 25th
- social dad unknown"
Ithaca,Unit_1,305,TRES,2018,1,13-May-18,3d ago,17-May-18,3d ago,5,,,,Yes,,No,,,,,,,,,,,,,,,,,,,,,Died,2d ago,0,,,,,,"- nest fate date range: eggs went cold on 5/25
- eggs were collected on 6/20
- social parents unknown; never caught
-"
Ithaca,Unit_1,306,TRES,2018,1,13-May-18,3d ago,18-May-18,3d ago,7,1,Missing,06-Jun-18,Yes,,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,240150262,,,"- eggs went cold after 6/4; noticed on 6/6
- eggs collected on 6/9
- social dad unknown"
Ithaca,Unit_1,308,TRES,2018,1,06-Jun-18,2d ago,12-Jun-18,2d ago,6,,,,No,,No,26-Jun-18,1d ago,6,,,07-Jul-18,1,Found dead,,,,,,,,,,,,17-Jul-18,Fledged,14d ago,4,,,272107808,272107320,,Not totally sure about fledging success
Ithaca,Unit_1,309,TRES,2018,1,10-May-18,3d ago,15-May-18,3d ago,6,7,Collected,,,,No,,,,,,,,,,,,,,,,,,,,,Collected,,0,,,263114087,,,- Brain bird female
Ithaca,Unit_1,312,TRES,2018,1,17-May-18,3d ago,23-May-18,4d ago,5,1,Predation,10-Jun-18,,,No,07-Jun-18,1d ago,3,,,10-Jun-18,3,Predation,,,,,,,,,,,,10-May-18,Died,2d ago,0,,,88004677,,,"- remaining egg went cold after 6/10, was collected on 6/20
- social dad unknown"
Ithaca,Unit_1,313,TRES,2018,1,15-May-18,3d ago,20-May-18,4d ago,6,2,Other,06-Jun-18,Yes,10-Jun-18,No,,,,,,,,,,,,,,,,,,,,,Died,2d ago,0,,,272106702,,,"- 1 egg disappeared between 5/19 and 5/23
- 2nd egg disappeared between 5/30 and 6/2
- remaining eggs were cold on 6/10
- collected on 6/12
- social dad unknown"
Ithaca,Unit_1,314,TRES,2018,1,11-May-18,3d ago,16-May-18,3d ago,6,,,,,,No,30-May-18,1d ago,5,,,14-Jun-18,1,Found_Dead,,,,,,,,,,,,23-Jun-18,Fledged,9d ago,4,,,263113709,,,"- social dad unknown
-2 chicks got life tags on 6/14
- 272107331 chick was found dead on 6/14"
Ithaca,Unit_1,315,TRES,2018,1,12-May-18,3d ago,18-May-18,3d ago,6,,,,No,,No,,,,,,,,,,,,,,,,,,,,,Died,2d ago,0,,,272107222,,,- eggs were still warm 2 days before  they were collected on 6/9
Ithaca,Unit_1,318,TRES,2018,1,12-May-18,3d ago,16-May-18,3d ago,5,1,Missing,25-May-18,Yes,08-Jun-18,No,,,,,,,,,,,,,,,,,,,,08-Jun-18,Died,1d ago,0,,,212110281,,,"- social dad unknown 
- eggs collected on 6/10"
Ithaca,Unit_1,321,TRES,2018,1,09-May-18,3d ago,14-May-18,3d ago,6,1,Missing,23-May-18,No,,No,,,,,,,,,,,,,,,,,,,,24-May-18,Collected,1d ago,0,,,212110275,,,"- this innocnet creature was harvested for its brain, causing its eggs to be abandonded and subsequently collected fo the greater good of science"
Ithaca,Unit_1,326,TRES,2018,1,11-May-18,3d ago,16-May-18,3d ago,6,,,,Yes,,No,,,,,,,,,,,,,,,,,,,,02-Jun-18,Died,2d ago,0,,,272106709,,,- eggs were listed as cold on 6/2 and 6/4; were collected on 6/10
Ithaca,Unit_1,329,TRES,2018,1,13-Jun-18,3d ago,16-May-18,3d ago,6,,,,No,,No,02-Jun-18,1d ago,5,,,,,,,,,,,,,,,,,26-Jun-18,Fledged,9d ago,5,,,212110294,272108042,,"- there were 10 days between the last nest check and the fledge check on 6/26
- 2 chicks got life tags on 6/17"
Ithaca,Unit_1,332,TRES,2018,1,13-May-18,3d ago,19-May-18,3d ago,7,,,,No,,No,02-Jun-18,1d ago,6,,,,,,,,,,,,,,,,,26-Jun-18,Fledged,9d ago,6,,,232146942,263113914,,"- Eggs cold on 5/19, should have been last day of laying"
Ithaca,Unit_1,336,TRES,2018,1,15-May-18,3d ago,19-May-18,3d ago,5,4,Missing,06-Jun-18,Yes,06-Jun-18,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,212110288,,,"- 1st egg noted as missing on 5/23
- 2nd and 3rd eggs noted as missing on 6/4
- 4th egg noted as missing on 6/6
- remaining egg went cold on 6/6/"
Ithaca,Unit_1,338,TRES,2018,1,12-May-18,3d ago,17-May-18,3d ago,5,,,,Yes,19-May-18,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,259122548,,,"- eggs cold on 5/19 onwards; were collected on 6/9
- social dad unknown"
Ithaca,Unit_1,340,TRES,2018,1,11-May-18,3d ago,17-May-18,3d ago,5,,,,Yes,19-May-18,,,,,,,,,,,,,,,,,,,,,,Died,,0,,,240151442,,,"- Eggs cold on 5/19; were collected on 6/9
- social dad unknown"
Ithaca,Unit_1,343,TRES,2018,1,16-May-18,3d ago,21-May-18,4d ago,6,,,,No,,No,03-Jun-18,1d ago,5,,,07-Jun-18,5,Found_Dead,,,,,,,,,,,,07-Jun-18,Died,2d ago,0,,,262175974,272106623,,
Ithaca,Unit_1,345,TRES,2018,1,10-May-18,3d ago,,,,5,Missing,23-May-18,,,No,,,,,,,,,,,,,,,,,,,,23-May-18,Died,4d ago,0,,,272107255,,,"- Eggs cold on 5/16 and 5/19, all 5 eggs gone on 5/23
- Unclear if female had completed clutch before 5/23
- social dad unknown"
Ithaca,Unit_1,345,TRES,2018,2,27-May-18,2d ago,29-May-18,2d ago,3,,,,Yes,18-Jun-18,,,,,,,,,,,,,,,,,,,,,,Died,,0,,,272107255,,,"- eggs were cool on 6/18 onwards; were collected on 6/22
- social dad unknown"
Ithaca,Unit_1,346,TRES,2018,1,09-May-18,3d ago,14-May-18,3d ago,6,,,,No,,No,31-May-18,2d ago,6,,,02-Jun-18,2,Found_Dead,08-Jun-18,1,Unknown,,,,,,,,,22-Jun-18,Fledged,6d ago,3,,,88004749,,,"- female intended to be collected for brain but evaded capture because she's a badass
- social dad unknown"
Ithaca,Unit_1,350,TRES,2018,1,06-May-18,3d ago,11-May-18,3d ago,6,,,,No,,No,27-May-18,2d ago,6,,,08-Jun-18,4,Found_Dead,,,,,,,,,,,,26-Jun-18,Fledged,2d ago,2,,,212110278,,,"- social dad unknown
May not be useable as ACTH control because method not finalized"
Ithaca,Unit_1,353,TRES,2018,1,14-May-18,3d ago,18-May-18,3d ago,5,,,,Yes,24-May-18,No,,,,,,,,,,,,,,,,,,,,24-May-18,Died,2d ago,0,,,,,,"Social parents unknown
Eggs collected 6/20/18"
Ithaca,Unit_1,354,TRES,2018,1,13-May-18,3d ago,18-May-18,3d ago,6,,,,No,,No,01-Jun-18,1d ago,6,,,,,,,,,,,,,,,,,22-Jun-18,Fledged,2d ago,6,,,272107322,,,Social dad unknown
Ithaca,Unit_1,356,TRES,2018,1,09-May-18,,13-May-18,3d ago,5,,,,No,,No,27-May-18,1d ago,5,,,,,,,,,,,,,,,,,20-Jun-18,Fledged,2d ago,5,,,272107018,,,"Nest checks began on May 9th (unknown CI_Last_Checked)
Social dad unknown"
Ithaca,Unit_1,359,TRES,2018,1,14-May-18,3d ago,18-May-18,3d ago,5,,,,Yes,06-Jun-18,No,,,,,,,,,,,,,,,,,,,,22-Jun-18,Died,,0,,,,,,5 eggs collected 6/22/18
Ithaca,Unit_1,360,TRES,2018,1,14-May-18,3d ago,19-May-18,3d ago,6,2,Missing,27-May-18,No,,No,02-Jun-18,1d ago,4,,,,,,,,,,,,,,,,,22-Jun-18,Fledged,4d ago,4,,,272110285,,,Social dad unknown
Ithaca,Unit_1,363,TRES,2018,1,12-May-18,4d ago,16-May-18,3d ago,5,1,Missing,19-May-18,Yes,,No,02-Jun-18,1d ago,3,,,16-Jun-18,1,Found_Dead,,,,,,,,,,,,22-Jun-18,Fledged,9d ago,2,,,272107319,,,Social dad unknown
Ithaca,Unit_1,364,TRES,2018,1,12-May-18,4d ago,16-May-18,3d ago,5,,,,No,,No,31-May-18,1d ago,5,,,08-Jun-18,1,Found_Dead,,,,,,,,,,,,24-Jun-18,Fledged,12d ago,4,,,,272107051,,Social female unknown
Ithaca,Unit_1,370,TRES,2018,1,13-May-18,4d ago,18-May-18,3d ago,6,,,,Yes,04-Jun-18,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,,,,"6 eggs collected 6/10/18
Eggs went cold on 6/4/18
Social parents unknown"
Ithaca,Unit_1,380,TRES,2018,1,,,13-May-18,3d ago,5,,,,No,,No,,,,,,,,,,,,,,,,,,,,23-May-18,Collected,2d ago,0,,,262125480,,,"- Female collected for brains on 5/23
- Eggs collected between 5/23 and 5/25
- Social dad unknown"
Ithaca,Unit_1,391,TRES,2018,1,12-May-18,3d ago,17-May-18,3d ago,4,,,,Yes,25-May-18,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,,,,"- all eggs were cold on 5/25 onwards; collected on 6/22
- social parents unknown"
Ithaca,Unit_1,394,TRES,2018,1,28-May-18,3d ago,01-Jun-18,2d ago,5,,,,No,,No,,,,,,,,,,,,,,,,,,,,10-Jun-18,Died,2d ago,0,,,272107326,,,"- Female collected for brains on 6/10
- eggs went cold on 6/10, were collected on 6/22.
- social dad unknown"
Ithaca,Unit_1,398,TRES,2018,1,13-May-18,3d ago,22-May-18,4d ago,5,,,,Yes,16-Jun-18,No,,,,,,,,,,,,,,,,,,,,,Died,,0,,,272106820,,,"- Eggs were cold on 6/16 onwards; eggs were collected 6/24
- social dad unknown"
